post_id,label,Certainty
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,3.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,3.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NAH,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,2.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,3.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,3.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NAH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,3.0
batqm4,NAH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,YTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,3.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,YTA,4.0
batqm4,NAH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,YTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NAH,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NAH,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NAH,4.0
batqm4,NAH,3.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,YTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NAH,4.0
batqm4,YTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,YTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,ESH,4.0
batqm4,NTA,4.0
batqm4,YTA,4.0
batqm4,NTA,4.0
batqm4,ESH,3.0
batqm4,NTA,4.0
batqm4,ESH,3.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,4.0
batqm4,NTA,1.0
batqm4,NTA,3.0
batqm4,ESH,4.0
batqm4,NTA,3.0
batqm4,ESH,4.0
batqm4,ESH,3.0
batqm4,ESH,4.0
batqm4,ESH,4.0
batqm4,ESH,4.0
batqm4,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,3.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,ESH,3.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,3.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,3.0
cm0bft,YTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,2.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,2.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NAH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,2.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,3.0
cm0bft,NAH,3.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,3.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,3.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,NAH,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NAH,3.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,1.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,YTA,4.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,3.0
cm0bft,ESH,3.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NAH,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NAH,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,3.0
cm0bft,ESH,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,ESH,4.0
cm0bft,ESH,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,3.0
cm0bft,NTA,4.0
cm0bft,ESH,3.0
cm0bft,YTA,3.0
cm0bft,YTA,4.0
cm0bft,NAH,3.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,3.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,ESH,3.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,YTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
cm0bft,NTA,4.0
